User Type,Username,Date,Text
,RBH4908,2013-03-29T07:38Z,What about the chick fights?
,brewerchch,2013-03-29T07:56Z,streamed online prelims?
,underdog73,2013-03-29T09:02Z,Thanks!!!
,Cerebral222,2013-03-29T09:56Z,"Thanks SecTPB, love your MMA ups, cheers."
,Hyrulian,2013-03-29T11:37Z,Can you upload the prelims? Would be appreciated
,Diesel67,2013-03-29T15:11Z,Ditto Hyrulian.  Please.
,reddo619,2013-03-30T00:13Z,"thanks a mil bro, really appreciated"
,stasis007,2013-03-30T04:57Z,"Geo-blocked, so can't watch prelims on Spike. Anyone able to up the Felice Herrig fight?"
,reddo619,2013-03-30T16:10Z,"for some reason, it wont get passed checking :("
,ZenRhino,2013-04-01T04:27Z,"Where are the prelims? Anyone have them?

I had a friend on the prelims & I wanted to get the fight. Plus I want to see the 2 women's fights."
,stasis007,2013-04-01T15:07Z,"@ZenRhino you can watch them on the Spike site if you're in the US (or have a suitable VPN).

http://www.spike.com/full-episodes/61dhhs/bellator-mma-march-28-full-card-season-8-ep-810

Be awesome if someone could torrent them though!"
,johndbap,2013-06-08T07:09Z,thanks!
