User Type,Username,Date,Text
,wackeypei,2013-01-20T23:03Z,thnx
,wolfymain,2013-01-21T04:51Z,Thanks for the up!
,bioman4200,2013-01-21T06:26Z,"thanks!!! pls keep uploadin season as it comes out, that would be sweet! "
,8899liava,2013-01-22T10:02Z,thanks love this show (have not watched yet will report back)
,mikeike65,2013-01-25T21:56Z,"Thanks beechy! Also if you guys want to keep getting stuff like this, give this a +1 up in the quality section above. Lets get beechyboy a pink skull."
,jdd6718,2013-01-25T23:39Z,"Thanks for picking this up this week, I think CRiMSON left us all hanging without a word ( started but no followthrough ) would be great if you could post eps going forward ( only 7 more eps in season ) Thanks"
,CoBrit,2013-01-26T06:13Z,Episode 6 anyone?
,rich2375,2013-01-27T05:09Z,please keep uploading all of this season as they come its much appreciated .
,benouk,2013-01-27T08:00Z,"Thanks SO Much for this upload.... any chance that we will see episode 6 soon, and im hoping the rest of the season........ "
,jdd6718,2013-01-30T00:20Z,Looks like CRiMSON isnt the only one leaving us hanging 
,jdd6718,2013-01-30T00:29Z,Looks like CRiMSON isnt the only one leaving us hanging
,typeored,2013-01-30T04:39Z,"Umm, episode 6 would be awesome anytime now!! Considering Ep 7 is on TOMORROW!!!! Very much appreciate the upload, but if you're going to start throwing up a series, keep up with it!!!"
,benouk,2013-01-30T06:19Z,please please what do we have to do to get these episodes ???? we are all hanging at a really good point of the show.
,CoBrit,2013-01-31T22:54Z,Can't believe we are being left in the lurch on this one...
,ghdsd,2013-02-01T05:20Z,"WOW - Episode 7 was AWESOME!  Angie got drunk and ran around naked, and Jessie kicked the crap out of Fajita Mike and threw him out of the property on his ass ....  ok, sorry guys, just kidding.  I wish I knew what really happened - that was just my fantasy SINCE WE MIGHT NOT EVER FIND OUT!!!  Ok, sorry .. I had to vent somewhere."
,jdd6718,2013-02-01T05:40Z,What's Wrong with these people all they upload now is this hillbilly trailer trash crap
