Filename,Size,Unit
cd/01. ΑΠΑΓΟΡΕΥΕΤΑΙ.mp3,7.44,M
"_____padding_file_0_if you see this file, please update to BitComet 0.85 or above____",60.66,K
cd/02. ΝΑ' ΣΑΙ ΚΑΛΑ.mp3,9.62,M
"_____padding_file_1_if you see this file, please update to BitComet 0.85 or above____",128.94,K
cd/03. ΜΕΤΑΚΟΜΙΣΗ ΤΩΡΑ.mp3,9.84,M
"_____padding_file_2_if you see this file, please update to BitComet 0.85 or above____",165.55,K
cd/04. ΒΑΛΣ ΓΙΑ ΕΝΑ ΦΙΛΙ.mp3,8.63,M
"_____padding_file_3_if you see this file, please update to BitComet 0.85 or above____",122.29,K
cd/05. ΜΟΝΑΧΑ ΕΓΩ.mp3,9,M
"_____padding_file_4_if you see this file, please update to BitComet 0.85 or above____",4.82,K
cd/06. ΤΟ ΜΙΣΟ ΤΟΥ ΕΜΕΙΣ.mp3,9.33,M
"_____padding_file_5_if you see this file, please update to BitComet 0.85 or above____",169.88,K
cd/07. ΔΕΝ ΕΙΜΑΙ ΑΥΤΗ.mp3,9.12,M
"_____padding_file_6_if you see this file, please update to BitComet 0.85 or above____",137.35,K
cd/08. Η ΕΠΙΜΟΝΗ ΣΟΥ.mp3,9.31,M
"_____padding_file_7_if you see this file, please update to BitComet 0.85 or above____",199.47,K
cd/09. ΜΙΑ ΞΕΧΑΣΜΕΝΗ ΑΛΗΘΕΙΑ.mp3,9.51,M
"_____padding_file_8_if you see this file, please update to BitComet 0.85 or above____",246.28,K
cd/10. ΤΑ ΛΟΓΙΑ ΠΟΥ ΕΙΠΑΜΕ.mp3,11.76,M
"_____padding_file_9_if you see this file, please update to BitComet 0.85 or above____",248.24,K
cd/11. ΠΟΥ ΝΑ ΣΕ ΒΡΩ.mp3,8.09,M
"_____padding_file_10_if you see this file, please update to BitComet 0.85 or above____",161.31,K
cd/12. ΟΤΙ ΓΡΑΦΤΗΚΕ ΣΤΟΥΣ ΤΟΙΧΟΥΣ.mp3,7.65,M
"_____padding_file_11_if you see this file, please update to BitComet 0.85 or above____",99.3,K
cd/13. ΟΜΗΡΟΣ.mp3,10.1,M
"_____padding_file_12_if you see this file, please update to BitComet 0.85 or above____",152.17,K
cd/14. ΕΙΝΑΙ Η ΑΓΑΠΗ.mp3,9.23,M
"_____padding_file_13_if you see this file, please update to BitComet 0.85 or above____",24.08,K
cover/original/ElewnoraZouganelhMetakomhshTwraback.png,426.17,K
"_____padding_file_14_if you see this file, please update to BitComet 0.85 or above____",85.83,K
cover/original/ElewnoraZouganelhMetakomhshTwrabook1.png,253.02,K
"_____padding_file_15_if you see this file, please update to BitComet 0.85 or above____",2.98,K
cover/original/ElewnoraZouganelhMetakomhshTwrabook2.png,165.16,K
"_____padding_file_16_if you see this file, please update to BitComet 0.85 or above____",90.84,K
cover/original/ElewnoraZouganelhMetakomhshTwrabook3.png,225.73,K
"_____padding_file_17_if you see this file, please update to BitComet 0.85 or above____",30.27,K
cover/original/ElewnoraZouganelhMetakomhshTwrabook4.png,230.33,K
"_____padding_file_18_if you see this file, please update to BitComet 0.85 or above____",25.67,K
cover/original/ElewnoraZouganelhMetakomhshTwrabook5.png,276,K
"_____padding_file_19_if you see this file, please update to BitComet 0.85 or above____",236,K
cover/original/ElewnoraZouganelhMetakomhshTwrabook6.png,172.8,K
"_____padding_file_20_if you see this file, please update to BitComet 0.85 or above____",83.2,K
cover/original/ElewnoraZouganelhMetakomhshTwrabook7.png,230.07,K
"_____padding_file_21_if you see this file, please update to BitComet 0.85 or above____",25.93,K
cover/original/ElewnoraZouganelhMetakomhshTwrabook8.png,199.47,K
"_____padding_file_22_if you see this file, please update to BitComet 0.85 or above____",56.53,K
cover/original/ElewnoraZouganelhMetakomhshTwracd.png,358.54,K
"_____padding_file_23_if you see this file, please update to BitComet 0.85 or above____",153.46,K
cover/original/ElewnoraZouganelhMetakomhshTwrafront&back.png,297.08,K
"_____padding_file_24_if you see this file, please update to BitComet 0.85 or above____",214.92,K
cover/original/ElewnoraZouganelhMetakomhshTwrafront.png,468.93,K
"_____padding_file_25_if you see this file, please update to BitComet 0.85 or above____",43.07,K
cover/original/ElewnoraZouganelhMetakomhshTwrainside.png,114.4,K
"_____padding_file_26_if you see this file, please update to BitComet 0.85 or above____",141.6,K
cover/web/ElewnoraZouganelhMetakomhshTwraback.jpg,86.06,K
"_____padding_file_27_if you see this file, please update to BitComet 0.85 or above____",169.94,K
cover/web/ElewnoraZouganelhMetakomhshTwrabook1.jpg,44.82,K
"_____padding_file_28_if you see this file, please update to BitComet 0.85 or above____",211.18,K
cover/web/ElewnoraZouganelhMetakomhshTwrabook2.jpg,61.73,K
"_____padding_file_29_if you see this file, please update to BitComet 0.85 or above____",194.27,K
cover/web/ElewnoraZouganelhMetakomhshTwrabook3.jpg,49.13,K
"_____padding_file_30_if you see this file, please update to BitComet 0.85 or above____",206.87,K
cover/web/ElewnoraZouganelhMetakomhshTwrabook4.jpg,56.82,K
"_____padding_file_31_if you see this file, please update to BitComet 0.85 or above____",199.18,K
cover/web/ElewnoraZouganelhMetakomhshTwrabook5.jpg,65.97,K
"_____padding_file_32_if you see this file, please update to BitComet 0.85 or above____",190.03,K
cover/web/ElewnoraZouganelhMetakomhshTwrabook6.jpg,67.71,K
"_____padding_file_33_if you see this file, please update to BitComet 0.85 or above____",188.29,K
cover/web/ElewnoraZouganelhMetakomhshTwrabook7.jpg,52.73,K
"_____padding_file_34_if you see this file, please update to BitComet 0.85 or above____",203.27,K
cover/web/ElewnoraZouganelhMetakomhshTwrabook8.jpg,37.68,K
"_____padding_file_35_if you see this file, please update to BitComet 0.85 or above____",218.32,K
cover/web/ElewnoraZouganelhMetakomhshTwracd.jpg,58.85,K
