Filename,Size,Unit
Scans/booklet1-1.jpg,1.02,M
Scans/booklet1-2.jpg,991.46,K
Scans/booklet2-1.jpg,1.51,M
Scans/booklet2-2.jpg,981.75,K
Scans/booklet3-1.jpg,1.12,M
Scans/booklet3-2.jpg,1.44,M
Scans/booklet4-1.jpg,1.35,M
Scans/booklet4-2.jpg,1.13,M
Scans/cd.jpg,550.48,K
Scans/digipackback.jpg,1.94,M
Scans/digipackfront.jpg,1.67,M
Scans/dopeaceville1.JPG,154.37,K
Scans/dopeaceville2.JPG,136.03,K
Scans/dopeaceville3.JPG,148.61,K
Scans/dopeaceville4.JPG,139.55,K
01 - I Break.flac,31.24,M
02 - Stalemate.flac,29.97,M
03 - Deadhouse.flac,31.15,M
04 - Relention.flac,23.75,M
05 - Cold Ways.flac,38.16,M
06 - Gone.flac,13.8,M
07 - Last Resort.flac,31.64,M
08 - Nerve.flac,31.1,M
09 - Saw You Drown.flac,31.96,M
10 - Instrumental.flac,13.8,M
11 - Distrust.flac,34.47,M
12 - Quiet World.flac,24.42,M
13 - Scarlet Heavens.flac,68.54,M
Cover.jpg,78.28,K
Katatonia - 1998 - Discouraged Ones (2007 re-mastered).cue,2.01,K
Katatonia - 1998 - Discouraged Ones (2007 re-mastered).log,6.12,K
Katatonia - 1998 - Discouraged Ones (2007 re-mastered).m3u,276,B
