Filename,Size,Unit
CD2/03. Centuria Romana Macarena.mp3,11.41,M
CD2/06. Cristo del Zurraque.mp3,11.14,M
CD2/01. Silencio Blanco.mp3,11,M
CD2/12. Cristo del Perdón.mp3,10.55,M
CD1/14. La Macarena.mp3,10.52,M
CD2/02. Getsemaní.mp3,10.5,M
CD2/04. Conversión del Buen Ladrón.mp3,10.46,M
CD2/09. Ntro. Padre Jesús del Gran Poder.mp3,10.1,M
CD1/17. Ntro Padre Jesús El Cautivo.mp3,9.6,M
CD1/01. Evocación.mp3,9.54,M
CD1/16. Cristo del Humilladero.mp3,9.5,M
CD1/10. Pobre Zaragoza.mp3,9.34,M
CD1/20. Penitencia.mp3,9.32,M
CD1/09. Virgen de la Paz.mp3,9.29,M
CD1/02. Consolación y Lágrimas.mp3,9.22,M
CD1/19. La Soledad de San Pablo.mp3,9.21,M
CD1/12. Camino del Calvario.mp3,8.94,M
CD2/07. Desamparo y Abandono.mp3,8.72,M
CD2/05. Maestro Artesano.mp3,8.66,M
CD1/06. El Cristo de la Sangre.mp3,8.63,M
CD1/11. La Lanzada.mp3,8.63,M
CD1/13. La Oración en el Huerto.mp3,8.56,M
CD1/08. El Cristo del Amor.mp3,8.29,M
CD2/11. La Sentencia de Cristo.mp3,8.24,M
CD1/07. La Virgen de la Paloma.mp3,8.22,M
CD1/03. La Virgen llora.mp3,8.17,M
CD1/05. La Milagrosa.mp3,8.07,M
CD1/04. La Expiración.mp3,8,M
CD1/15. Cachorro.mp3,7.85,M
CD2/08. Caído vas por Triana.mp3,7.79,M
CD1/18. La Esperanza.mp3,7.67,M
CD2/10. Simón Cirineo.mp3,7.65,M
CD2/13. Sagradas Vestiduras.mp3,7.49,M
CD2/14. Ntro. Padre Jesús de la Misericordia.mp3,5.82,M
Portada y contraportada.jpg,4.98,M
Trasera.jpg,998.32,K
Portada.jpg,489.31,K
CD2.jpg,486.99,K
CD1.jpg,414.82,K
Librillo.jpg,273.94,K
INFO.txt,86,B
