User Type,Username,Date,Text
,leandro-gamerpc,2013-05-22T23:41Z,thank you / obrigado
,FreeGameFreak77,2013-05-23T01:30Z,Once again RELOADED comes through with the hits!! TY extremezone for the UL...keep it up guys..
,psycomem,2013-05-23T06:13Z,thanks
,bud4hugs,2013-05-23T06:57Z,Could I play this game through tunngle?
,havalis,2013-05-23T08:07Z,"Thank you extreme ! 
Minimum pc requirements : http://checkrequirements.com/game/the-incredible-adventures-of-van-helsing-pc"
,AJoXBacJe,2013-05-23T09:55Z,Ty so much :D
,deathcon666,2013-05-23T11:20Z,"insanely slow download, please seed guys."
,djokaaa,2013-05-23T13:59Z,SSSSEEEEEEEEEEEDDDDDDSSSSSSS!!!!!!TNX!!!
,sasikaa,2013-05-23T14:12Z,Hungarian Language?
,mage0808,2013-05-23T15:06Z,any way to play online? thx :)
,Skankky,2013-05-23T21:11Z,I thought that ill love this game... but wtf is going on with optimization? I mean i can play Metro or anything at least on low-med settings... but here.. graphics looks like from 2006 (low-medium sett.) and i cant play it on reasonable fps o.O just dissapointment this game i dont get where the hell all my performance goes when it looks like this..
,Jeffbk1,2013-05-24T00:13Z,Anybody can tell  if multiplayer works?
,drdoodoo,2013-05-24T00:27Z,"Thanks! What's going on with the torrent though? It's downloading EXTREMELY slow. I can usually pull this size down in a few hrs, and with this torrent it's been over a day already."
,pcbflare,2013-05-24T03:51Z,"VanHelsing_x86.exe - Application Error The application failed to initialize properly (0xc0000142). Click on OK to terminate the application.   It won't run at all.   I'm pretty pissed. It's the second RLD game that does that. The exactly same thing is happening with Anomaly 2.   I think it has something to do with steam_api.dll. I tried pretty much everything short of reinstalling the system (vcredist, dx reinstall, drivers reinstall, even codecs). I got 32bit winXP - although it's prehistoric system, this game is supposed to work on XP. I play other recent games without problems."
,NetBlaise,2013-05-24T04:40Z,Well I'm installin the game now....  It took forever to download for some reason.. Sometimes it would download at 3meg and it would drop to 800.. Took forever to download....  Installing now.. Will date after I finish installing and get it to work.. I hope it works
,thename_x,2013-05-24T07:24Z,"potential warning

from my microsoft security essentials:

file:E:utorrent_downloadsThe.Incredible.Adventures.of.Van.Helsing_RELOADEDrld-tiavh.iso->Cracksteam_api.dll

contains:

VirTool:Win32/Obfuscator.XZ

Alert level: Severe"
,NetBlaise,2013-05-24T08:39Z,Well game works great I didn't need to do anything but mount click on setup and let it install...  Playing the game now.. outstanding job... 
,xZerefx,2013-05-24T13:12Z,"to anyone complaining bout slow download just look at the amount of seeders and leechers ofc its gona be slow,gj on the ul tho"
,SomeBoyFromVillage,2013-05-24T14:01Z,"naYsss, thnx!!!"
,foxskyfull,2013-05-24T21:05Z,the problem with initialize properly (0xc0000142) on xp 32 its with steam_api.dll so i dont crack file steam and game work but i need to have turn on steam when im playing. Before i was not have problem but with this game and dead island ripitide i have with this last to game ist not problem nothing special but only dont want to have steam on to play tihs to games
