User Type,Username,Date,Text
,jurekres,2013-01-23T22:58Z,Uživajte :)
,shirel.zehava,2013-01-24T01:17Z,Svaka Čast ! Hvala
,shirel.zehava,2013-01-24T11:10Z,"Nemojte skidati. Nakon 10 min, kreću reklame koje traju cca 5 min, a onda je crna slika do 35 min. Zatim opet 12 min filma, te opet 5 min reklama, pa opet 5 min crne slike. Zatim 5 min filma, pa opet 5 min reklama pa 5 min crne slike, pa 5 min reklama. Slika i zvuk su vrlo dobri, osim što je potrebno napraviti korekciju Aspect Ratio-a. 

Da rezimiram, sve skupa imate cca 25 min filma, 20 min reklame i 45 min crne slike.

NE SKIDATI !!!"
,NeronLux,2013-01-24T16:04Z,"shirel.zehava

Hvala,bas sam mislio skidati..."
,hrxxx,2013-01-24T17:51Z,":/ 
sranje"
,crodux,2013-01-25T03:59Z,FAKE
,johnwayne717,2013-01-25T18:23Z,Torrent RADI! PUNO HVALA!!
,crumrugin,2013-01-27T07:29Z,Couldn't find English subs..for this or the one called Fathers children another name for this
,efodix,2013-02-01T19:35Z,"Kako je rekao shirel, malo filma malo crne slike. Inace je formalno 720p, ali sama slika je duplo manja, okolo je samo crna pozadina."
,FuiStar,2013-05-30T19:17Z,Talade språk är Kroatiska (det är inte Engelska!!!)
