User Type,Username,Date,Text
,cory1997,2013-03-20T22:32Z,"Audio: 8/10
Video 8/10
Love it man. Thanks for the upload."
,EvilCorporateWhore,2013-03-23T04:59Z,I'm sure the upload is great for those that can tolerate screeners... but the actual movie itself is pretty shit. Not even the decent actors in it could save it.
,42000,2013-03-24T01:10Z,"This doesn't belong in HD you flaming cunt bag. and that cory guy is a fucking moron.

V: 4
A: 5.5"
,nox1n,2013-03-24T17:30Z,If anyone with 1997 in their username comments just ignore it because they are fucking stupid. Even the screenshots look like shit. 
,jerrywz,2013-03-28T10:23Z,"

just a little fabrication on a camera-recorded edition makes you think it's HD?  seriously? "
,Penultim,2013-03-28T11:49Z,"It's under HD because it was recorded on an HD camera and is 1080i, if not at least 1080p. If those pics are legit from the telescreen, that's a fucking good TS. Stop complaining about free shit other people worked quite hard to get for you, and the rest of us."
,vendor666,2013-03-29T08:46Z,"WARNING. Dont bother downloading if you live in the year 2013, it's a cam recording and quality is fucking crap, better off waiting for a true HD version to be uploaded..  "
,vendor666,2013-03-29T08:47Z,"WARNING. Dont bother downloading if you live in the year 2013, it's a cam recording and quality is fucking crap, better off waiting for a true HD version to be uploaded.. "
,andyfukinj,2013-03-30T18:26Z,Please stop putting this camera- recorded type of shit in the HD movies. You're just wasting everyone's time.
,fejop,2013-04-07T15:25Z,"Morons - morons everywhere.

It says in the TITLE that it's been recorded by a camera, it's not like anyone who download it will be surprised by it.

It IS a HD version, that's why it's under HD movies.
That however doesn't mean that the quality is good.

Right - It's fucking free you dipshits. Go rip your own movies or stop complaining."
,piizda,2013-04-10T20:02Z,"That means i can cam rip with no focus and still upload on High-Definition section?
wtf"
,okolejoe,2013-04-13T08:00Z,"Warning: If you can't read*, you will be shocked to find out that this is a cam job. If you can read and take the time to actually find out what it is you dl, you'll know exactly what it is  you are getting.

Oh, and it's free. If you still want to complain, go to the fucking movie and pay for it, asshat.

*then why are you here, stupid?"
,mrknowitawl,2013-04-16T22:17Z,"Whoever uploaded this crappy ass cam version 


can go fuck themselves with a rusty 


knife....fucking losers"
,8ax_,2013-05-12T03:56Z,"Relative to CAM standards:

V: 9/10
A: 6/10

Absolute standards:

V: 5.5/10
A: 6/10"
,leopinc,2013-05-14T20:01Z,"Are you kidding? be honest man, it's a really bad..
V:4
A:6"
,tad1073,2013-05-14T21:55Z,"V: 5
A: 7

2.7 GB, are you kidding me! I can get 720x500 5.1 surround at that size."
,makatracha,2013-05-15T14:42Z,shit link...
