User Type,Username,Date,Text
,rosasune,2013-04-30T22:07Z,Tusen tack Moster
,devilinred,2013-04-30T22:55Z,Tackar!
,LotteTess,2013-04-30T22:59Z,Tusen tack! Du är en stjärna!
[V],totomas1,2013-04-30T23:00Z,"Tack för den, Moster!"
,weipo,2013-04-30T23:11Z,Tackar och bugar.
,mondover2,2013-04-30T23:40Z,Tack så mycket Moster!
,swe.rogge,2013-04-30T23:52Z,Tackar och bockar!!
,swe.rogge,2013-05-01T00:18Z,"Här berättar han i en radiointervju om tillblivelsen om sin bok:
http://sverigesradio.se/sida/artikel.aspx?programid=78&artikel=5508930"
,Mintorlux,2013-05-01T16:50Z,Som vanligt kommer man icke på ngt annat å säge än ett stort TACK...
,tomas_vartofta,2013-05-04T07:52Z,Tackar!!
