Filename,Size,Unit
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/01 - Intro.flac,3.1,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/02 - The Winds of War.flac,18.05,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/03 - Chinese Water Torture (ft. Breath of Judah).flac,20.79,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/04 - The Three Immortals (ft. Breath of Judah & Apathy the Alien Tongue).flac,21.28,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/05 - Neva Antiquated (Dark Jedi remix) (ft. The Sun Pharaoh).flac,19.9,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/06 - Omnicron (ft. Apathy the Alien Tongue & The Sun Pharaoh).flac,24.08,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/07 - As It Was in the Beginning... (ft. The Lost Children of Babylon).flac,21.07,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/08 - Books of Blood- The Coming of Tan (ft. El Eloh).flac,22.43,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/09 - Incanatrix.flac,2.15,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/10 - The Immaculate Conception.flac,21.09,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/11 - The Apostle's Creed (ft. Apathy the Alien Tongue & Yan the Phenomenon).flac,27.44,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/12 - I Who Have Nothing.flac,29.95,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/13 - Communion- The Crop Circle Thesis.flac,28.39,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/14 - Onetwothree.flac,23.19,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/15 - Souls From the Streets.flac,30.78,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/16 - Last Straw (Onesoul Remix).flac,17.1,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/17 - Tug of War.flac,18.29,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/18 - Get This Low.flac,31.34,M
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/audiochecker.log,1.44,K
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/Covers/Back.jpg,157.61,K
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/Covers/CD.jpg,76.93,K
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/Covers/Front.jpg,62.75,K
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/Covers/Inlay.jpg,78.03,K
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/Covers/Inside.jpg,38.15,K
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/The Psycho-Social.cue,3.34,K
Jedi Mind Tricks - 1997 - The Psycho-Social (Reissue - 2002)/The Psycho-Social.log,9.12,K
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/01 - Intro.flac,3.42,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/02 - Retaliation.flac,21.66,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/03 - Contra (ft. Killa Sha).flac,17.89,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/04 - Speech Cobras (ft. Mr.Lif).flac,25.24,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/05 - Breath Of God Interlude.flac,3.27,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/06 - Death March (ft. Esoteric & Virtuoso).flac,20.77,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/07 - Words From Mr. Len Part One.flac,5.15,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/08 - I Against I (ft. Planetary Of Outerspace).flac,20.12,M
"Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/09 - Exertions Remix (ft. Virtuoso, Esoteric & Bahamadia).flac",18.39,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/10 - The Prophecy Interlude.flac,3.36,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/11 - Heavenly Divine.flac,27.29,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/12 - Sacrafice.flac,18.9,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/13 - Permanant Midnight Interlude.flac,3.17,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/14 - The Deer Hunter (ft. Chief Kamachi).flac,20.2,M
"Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/15 - Blood Reign (ft. Diamondback, Louis Logic & B.A. Barakus).flac",21.03,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/16 - Words From Mr. Len Part Two.flac,1.88,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/17 - Gengis Khan (ft. Tragedy Khadafi).flac,24.88,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/18 - Trinity (ft. Louis Logic & L-Fudge).flac,21.07,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/19 - The Executioners Dream (ft. J-Treds).flac,21.87,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/20 - Muerte.flac,22.61,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/21 - Heavenly Divine Remix.flac,19.27,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/22 - Army Of The Pharaohs - War Ensemble (ft. Esoteric & Virtuoso).flac,24.67,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/23 - Untitled (ft. Jus Allah).flac,22.55,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/24 - Retaliation Remix.flac,25.1,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/25 - Blood Runs Cold (ft. Sean Price Aka Ruck Of Heltah Skeltah).flac,22.02,M
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/audiochecker.log,1.82,K
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/Covers/Back.jpg,189.61,K
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/Covers/CD.jpg,61.58,K
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/Covers/Front.jpg,140.18,K
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/Covers/Inlay.jpg,358.28,K
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/Covers/Inside.jpg,91.06,K
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/Violent By Design.cue,4.95,K
Jedi Mind Tricks - 2000 - Violent By Design (Deluxe Edition - 2004)/Violent By Design.log,6.76,K
"Jedi Mind Tricks - 2003 - Visions Of Gandhi/01 - Jedi Mind Tricks , Intro.flac",5.67,M
"Jedi Mind Tricks - 2003 - Visions Of Gandhi/02 - Jedi Mind Tricks, Canibus , Tibetan Black Magicians.flac",31.95,M
"Jedi Mind Tricks - 2003 - Visions Of Gandhi/03 - Jedi Mind Tricks , Blood In Blood Out.flac",23.9,M
"Jedi Mind Tricks - 2003 - Visions Of Gandhi/04 - Jedi Mind Tricks, Crypt The Warchild , The Rage Of Angels.flac",20.32,M
