Filename,Size,Unit
ART/CD1.jpg,165.08,K
ART/CD2.jpg,162.79,K
ART/CD3.jpg,153.59,K
ART/DONNABACK.jpg,381.8,K
ART/DONNAFRONT.jpg,384.03,K
CD1/01 The Hostage.mp3,10.03,M
CD1/02 Lady Of The Night.mp3,9.25,M
CD1/03 Love To Love You Baby .mp3,38.58,M
CD1/04 Full Of Emptiness .mp3,5.86,M
CD1/05 Could It Be Magic .mp3,12.21,M
"CD1/06 Try Me, I Know We Can Make It .mp3",11.07,M
CD1/07 Spring Affair .mp3,9.44,M
CD1/08 Winter Melody .mp3,15.16,M
CD1/09 I Feel Love .mp3,7.54,M
CD1/10 Down Deep Inside.mp3,14.25,M
CD1/11 I Remember Yesterday .mp3,10.8,M
CD1/12 Love's Unkind .mp3,9.7,M
CD1/13 Back In Love Again.mp3,7.65,M
CD1/14 I Love You .mp3,11.01,M
CD1/15 Rumor Has It .mp3,11.54,M
CD2/01 Last Dance .mp3,18.94,M
CD2/02 MacArthur Park .mp3,14.97,M
CD2/03 Hot Stuff .mp3,15.78,M
CD2/04 Bad Girls .mp3,11.54,M
CD2/05 Dim All The Lights .mp3,10.3,M
CD2/06 Sunset People.mp3,14.91,M
CD2/07 On The Radio .mp3,13.48,M
CD2/08 The Wanderer .mp3,8.87,M
CD2/09 State Of Independence .mp3,13.58,M
CD2/10 Love Is In Control (Finger On The Trigger) .mp3,10.15,M
CD2/11 The Woman In Me .mp3,9.21,M
CD2/12 She Works Hard For The Money .mp3,12.4,M
CD2/13 Dinner With Gershwin .mp3,10.83,M
CD2/14 This Time I Know It's For Real .mp3,8.48,M
CD2/15 Melody Of Love (Wanna Be Loved) .mp3,9.95,M
CD3 (Bonus CD)/01 Love To Love You Baby (Live).mp3,8.26,M
CD3 (Bonus CD)/02 Last Dance (Live).mp3,13.7,M
CD3 (Bonus CD)/03 Je T'aime Mon Non Plus.mp3,36.41,M
CD3 (Bonus CD)/04 Heaven Knows (with Brooklyn Dreams).mp3,8.34,M
CD3 (Bonus CD)/05 No More Tears (Enough Is Enough) {with Barbara Streisand}.mp3,27.12,M
CD3 (Bonus CD)/06 Unconditional Love (with Musical Youth).mp3,11.02,M
CD3 (Bonus CD)/07 State Of Independence (New Radio Millennium Mix).mp3,11.74,M
CD3 (Bonus CD)/08 I Feel Love (Masters At Work 86th St. Mix).mp3,14.32,M
CD3 (Bonus CD)/09 I Will Go With You (Con Te Partiro).mp3,9.78,M
