User Type,Username,Date,Text
,bragazar1710,2013-03-12T14:10Z,thanks!
,lovecat66,2013-03-12T19:19Z,The ONLY trustable torrent & uploader :) THX ettv ! You are always the best ! 
,Jack0ff,2013-03-13T00:18Z,i cant wait for Deuteronomy episode: 50 shekels for rape
,singeasy5,2013-03-13T07:12Z,Thanks
,Onstaring1,2013-03-18T03:19Z,How do you post and upload a part 4 when it's not even out or haven't even been shown on TV yet friend?
,tvbum,2013-03-18T16:26Z,Thanks for all your great work.
,kraftx1,2013-03-19T16:49Z,Awesome Post and Quality!  To the person who asked how he could post part 4 it is because the show is in two parts on each night it is aired.
,aftermathrod,2013-03-21T09:09Z,There is a big section missing in the middle
,andrew1av,2013-03-25T09:03Z,Thanks !!!
,payaso13,2013-03-27T06:04Z,thank u 
,StrayBulletx,2013-04-09T02:43Z,Much obliged!
