User Type,Username,Date,Text
,River-Rat,2013-05-03T08:25Z,thanks
,28baker28,2013-05-03T09:52Z,"V=10
A=10

Thanks scene4all"
,sexyhippo,2013-05-03T09:57Z,awesome cheers mate.
,milkyb,2013-05-03T10:28Z,"thank you....

now for all sd & lch please seeeeedddddd...."
,mighty_zeus,2013-05-03T11:56Z,Thank You!!!
,legendaryruby,2013-05-03T13:49Z,"big ups to scene!!
seed mofos!"
,zakimar5,2013-05-03T14:34Z,"I saw this in the theater, pretty good movie. Typical Statham action flick. Thanks for the upload."
,waldorfx,2013-05-03T15:34Z,English subtitles: http://www.correctsubs.com/Parker.2013.720p.BluRay.DTS.x264-PublicHD.srt
,arildus,2013-05-03T17:54Z,Thanx;)
,dubblue4,2013-05-03T19:52Z,thanks
,andylop,2013-05-03T20:24Z,Seeeeeeed plx! 
,vampzcore,2013-05-03T20:25Z,thanks!!
,charley0,2013-05-03T21:05Z,"Excellent quality, thanks *S"
,finchase4,2013-05-03T21:08Z,A/V-10  Great upload.. Thanks.
,sk987,2013-05-03T21:17Z,"A/V = 8/8.

Thanks "
,futai,2013-05-03T21:20Z,"Thx ma8, i will seed 4 a few hours maybe days..."
,futai,2013-05-03T21:22Z,This guys with Linux have some spd on download...
,futai,2013-05-03T21:24Z,"i se libtorrent , vuze , transmission, qbittorrent......800-1024 kb/s"
,Rush,2013-05-03T22:39Z,"Jaysus Fuck, can't Hollyweird make a decent fucking movie anymore?

If you're 12 this might be at your intelligence level"
,CarlZeiss,2013-05-03T23:42Z,Anyone know where I can find the Laserdisc rip?
,srkaren,2013-05-04T02:36Z,"Dear S4A + scene4all  thank you so much for the size and as always the excellent quality.  I so appreciate your generosity of time and talents.  God bless you.



Dear S4A and scene4all  thank you for the smaller size.  Thank you for the excellent quality.  I so appreciate your generous giving of time and talents.  God bless you.




"
,srkaren,2013-05-04T02:38Z,Dear S4A and scene4all  thank you for the smaller size and of course the excellent quality.  I so appreciate your generous giving of time and talent.  God bless you.
,DrMD,2013-05-04T02:48Z,A/V=10 M=7 Pretty good entertainment with a few eye-rolling moments but overall enjoyable.
,K_Ranger,2013-05-04T07:05Z,"V=10
A=10 
M=09 
Super quality!  Decent movie, follows the book well enough.  Thkz SC4All!  Well done! "
,iiShAdOwX,2013-05-04T08:36Z,@scene4all can you get your hands on iron man 3!!!!! considering this movies quality is great!
,izitox,2013-05-04T08:58Z,"Subs Eng : http://subscene.com/subtitles/parker/english/725667
Subs Eng Hi : http://subscene.com/subtitles/parker/english/725666"
,and2209rew,2013-05-04T11:08Z,steer clear of anyting the statham does.hasnt done a good movie since snatch
,rapisarda,2013-05-04T13:22Z,"A:8
V:8
M:Worth the 706MB Bandwidth !!!

give this a go... after all its free lol

thanks scene4all for your time and efforts , greatly appreciated !!!"
,Robin1966,2013-05-04T14:37Z,"Many thanks!

Great film and great quality!"
,end77,2013-05-04T17:10Z,good film. Almost the same story as City of Industry.
,dac1949,2013-05-04T18:27Z,"thx,
A=10 V=10 M=3"
,Kaenthas,2013-05-05T02:10Z,Chick is hot ;)
,aoxo,2013-05-05T02:10Z,"Let me guess Jason Stratham is going to drag JLo around town and protect her from thugs and other ill will...Then they're going to probably screw.

Fuck you Hollywood.  Seriously."
,digital.dominion,2013-05-05T04:41Z,"V/8
A/8
M/7

Great upload, scene4all!! You're the shit,man!! THANK YOU, THANK YOU, THANK YOU!"
,senssuiy,2013-05-05T05:48Z,great man thanks...
