User Type,Username,Date,Text
,bigrg23,2013-05-18T14:34Z,THANKS BRO!U MADE ALOT OF PEOPLE VERY HAPPY!WILL RATE WHEN FINISHED!
[V],simon200,2013-05-18T14:55Z,"Cheers dude
A 6 bit tinny 
V 5 could have been a lot better if he had sat still through the movie, a lot of movement and some focus issues but have seen a lot worse"
,KevinFallas0188,2013-05-18T15:33Z,"nice man, downloading, will rate when complete"
,yadam2001,2013-05-18T18:18Z,CAM CREAP!!!!!!!!!!!!!!!!
,lowchen,2013-05-20T23:25Z,Same shaky quality as the SD version out there. Hopeless.
,iluvjumpz,2013-05-21T23:55Z,tell me again why is this in the high definition section?
,8ax_,2013-05-22T22:01Z,"It's XviD, not X264, you moron."
,at7000,2013-05-23T02:02Z,"Video-  Bullshit
Audio- Bullshit
Movie- Don't Know / Does not watch Shit Cam Rips

Cams suck.  Putting  shit cam rips in the Hi_res section is beyond retarded. I hope you burn in hell for you misdeeds moron! "
,at7000,2013-05-23T02:04Z,"Video-  Bullshit
Audio- Bullshit
Movie- Don't Know / Will not watch Shit Cam Rips

Cams suck.  Putting this shit cam rip in the Hi-Res section is beyond retarded. I hope you burn in hell for you misdeeds moron! "
,BayKilla415,2013-05-25T05:06Z,Created an acount just to say THANKS!! and at7000 don't be an ungrateful piece of SH** you dont like it go pay to watch the movie
,mrknowitawl,2013-05-25T05:44Z,whoever uploaded this fucked up cam video can suck my dick
,Marko112,2013-05-25T14:37Z,"This video is not hd 
Jebote sunce"
,creaturedark,2013-05-26T03:30Z,does this have the after credit ending scene
,Prepecen,2013-05-26T20:18Z,"Why the fuck are people even downloading this, can't you tell just by screenshots that it's not watchable"
,killadom,2013-05-29T13:14Z,"The f*ck is wrong with you?? 720p.

Good try retard"
,alexslife,2013-05-30T07:06Z,@at7000 said it best.
,dolyan,2013-06-01T19:28Z,I hope is god quality... i rate after...
,.Leto.,2013-06-03T12:29Z,"720p?? L O L
don't waste your time with this..."
,timefix58,2013-06-10T18:22Z,bullshit.....absolutely bullshit..............i dont understand how can this shit be in HD section?
,ManuelRivero,2013-06-11T20:26Z,"Complain to tpb not the uploader. It's well tagged.
ASK TPB TO CREATE A CAM SECTION"
,KickaKat,2013-06-13T20:03Z,"When will people, who know the movie that they are able to dl, is still in theaters, learn not to be so fucking picky. I dont see any of u fucking blokes in the Cinema with your camera? its a cam. This ""shit"" is to be expected, because its not out yet and some guy with bigger balls then u is the one risking himself and his camera to get you ""this shit"" please feel free to go fucking pay the 9 dollars, but pleeeeeease, and i reiderate, pleeeease stay the fuck off tpb."
,KickaKat,2013-06-13T20:05Z,"And for all u fucks bitching about it not being Hq, he used a HQ Cam thats all that means, if it were a fucking blue ray, itd say so. GET THE FUCK OFF THE BAY."
