Filename,Size,Unit
Songbooks/The Beatles Complete Scores.zip,262.66,M
Methods/The Latin Bass Book.zip,230.1,M
Methods/The Funkmasters - The Great James Brown Rhythm Sections 1960-1973.zip,206.99,M
Methods/Standing in the Shadows of Motown - James Jamerson.zip,185.59,M
Songbooks/Real Books/New Real Book III.zip,110.13,M
Songbooks/Real Books/New Real Book II.zip,97.77,M
Methods/Ultimate Play-Along - Alain Caron.zip,96.14,M
Songbooks/Real Books/New Real Book I.zip,94.65,M
Methods/Adriano Giffoni - Música Brasileira Para Contrabaixo Vol.1.zip,88.32,M
Methods/Baixo Eletrico Composite.zip,85.23,M
Songbooks/The Best Of Victor Wooten.zip,82.77,M
Methods/Gary Willis - Ear Training.zip,81.35,M
Methods/Muted Grooves For Bass.zip,76.84,M
Methods/Bass Bible.zip,76.81,M
Methods/Bass Grooves - Ed Friedland.zip,76.65,M
Methods/Toque de Mestre.zip,76.46,M
Songbooks/Stanley Clarke - The Bass-Ic Colection.zip,72.77,M
Methods/Jon Liebman - Funk Bass.zip,72.55,M
Methods/Nico Assumpção - Segredos da Improvisação.zip,71.57,M
Methods/Grooves for Electric Bass by David Keif.zip,67.43,M
Methods/Classical Masterpieces for Bass.zip,66.61,M
Methods/Building walking bass.zip,66.44,M
Songbooks/Jamiroquai - High Times Singles 1992-2006.zip,63.07,M
Methods/Afro Cuban Bass Grooves.zip,61.93,M
Songbooks/Real Books/Latin Real Book.zip,60.27,M
Songbooks/Real Books/Real Book Vol 2 in Bb.zip,59.01,M
Songbooks/Real Books/Real Book Vol 1 in Bb.zip,58.07,M
Methods/Slap Bass Essentials - Josquin des Pres.zip,55.01,M
Methods/70's Funk & Disco Bass.zip,54.7,M
Songbooks/Real Books/Brazilian Jazz Real Book.zip,51.43,M
Songbooks/Real Books/Real Book Vol.1.zip,49.79,M
Methods/Slap - Sergio Ferrante.zip,49.13,M
Methods/Slap It!.zip,48.32,M
Methods/J.S.BACH 4 Bass.zip,47.32,M
Songbooks/Real Books/Real Book Vol.2.zip,44.82,M
Songbooks/Real Books/The Book.zip,44.76,M
Songbooks/Real Books/Jazz Ltd.zip,43.25,M
Songbooks/Real Books/The Slickbook 1.zip,43.12,M
Songbooks/Real Books/Real Jazz Book.zip,42.96,M
Songbooks/Real Books/Jazz standards (Budget books).zip,42.56,M
Songbooks/Basslines by Joe Hubbard.zip,41.8,M
Methods/Adriano Giffoni - Música Brasileira Para Contrabaixo Vol.2.zip,41.23,M
Methods/Masters of bass guitar - Christof Stowasser.zip,39.74,M
Songbooks/Real Books/Jazz Fakebook.zip,38.32,M
Songbooks/Real Books/Guitar - 557 Standards.zip,36.61,M
Methods/Jaco Pastorius - Modern Electric Bass.zip,34.74,M
Songbooks/Bass Tab White Pages.zip,34.72,M
Methods/Classic Funk & R&B Grooves for Bass - Josquin Des Pres.zip,33.21,M
Songbooks/Real Books/Real Book Vol 3 in Bb.zip,32.78,M
Songbooks/Real Books/The Ultimate Pop Rock Fake Book.zip,32.05,M
Songbooks/Metallica - The Black Album - Bass Tablature.zip,29.88,M
Songbooks/Real Books/Real Book Vol.3.zip,29.51,M
Methods/Reggae Bass - Ed Friedland.zip,28.71,M
Songbooks/Real Books/Real Book Of Blues.zip,28.61,M
Methods/Jonas Hellborg - Thumb Basics.zip,28.53,M
Songbooks/Real Books/Real Book 5th Ed - Bass Clef.zip,26.51,M
Songbooks/Real Books/Library of Musicians´Jazz.zip,26.24,M
Songbooks/Real Books/Colorado Cookbook.zip,26.04,M
Songbooks/Real Books/The Standards Real Book.zip,24.94,M
Methods/Improviser's Bass Method (Chuck Sher).zip,23.65,M
Songbooks/Real Books/The World's Greatest Fake Book.zip,23.32,M
Songbooks/Real Books/The Other Book.zip,23.25,M
Songbooks/Real Books/The Other Book All New.zip,22.99,M
Methods/AFRO CUBAN GROOVES FOR BASS AND DRUMS.zip,18.15,M
Methods/Basic Bass - Billy Sheehan.zip,18.05,M
Songbooks/Pat Metheny Songbook.zip,17.73,M
Songbooks/Real Books/The Slickbook 2.zip,16.72,M
Songbooks/Real Books/Real Easy Book Vol 1.zip,16.12,M
Songbooks/Real Books/The Real Vocal Book Vol.2.zip,15.93,M
Songbooks/Pink Floyd - Dark Side of the Moon.zip,14.69,M
Methods/Rock Bass Basics.zip,14.67,M
Songbooks/Michael Jackson - Thriller (Complete Songbook).zip,13.53,M
Songbooks/Real Books/Bill Evans Fake Book.zip,13.31,M
Songbooks/Jaco Pastorius - The Greates Jazz-Fusion Bass Player.zip,12.5,M
Methods/Steve Bailey - Five String Bass.zip,12.11,M
Songbooks/Real Books/The Real Rock Book 2.zip,11.44,M
Songbooks/Real Books/Jazz Bible Fakebook - Best Of 50s.zip,11.35,M
Methods/I'M Walking - Jazz Bass - Jacki Reznicek.zip,10.64,M
Methods/Bass Basics - Steps One and Two Combined.zip,10.11,M
Songbooks/Real Books/The Real Rock Book 1.zip,10.04,M
Songbooks/Metallica - Master Of Puppets - Bass Tablature.zip,9.54,M
Methods/The True Cuban Bass.zip,9.02,M
Methods/Bass Fitness.zip,8.96,M
Songbooks/Metallica - Kill 'Em All - Bass Tablature.zip,8.46,M
