Filename,Size,Unit
08.All I Could Do Was Cry - Etta James.flac,60.43,M
09.Stormy Weather - Etta James.flac,65.44,M
10.Boy of my Dreams - Etta James.flac,46.61,M
Etta James - At Last!.jpg,183,K
07.At Last - Etta James.flac,63.77,M
06.I Just Want to Make Love to You - Etta James.flac,67.25,M
02.My Dearest Darling - Etta James.flac,66.67,M
03.Trust In Me - Etta James.flac,65.02,M
04.Sunday Kind of Love - Etta James.flac,69.88,M
05.Tough Mary - Etta James.flac,55.64,M
01.Anything to Say You're Mine - Etta James.flac,56.91,M
