User Type,Username,Date,Text
,x264,2013-02-10T20:24Z,"Episode 20 kom litt forsinket ut, men hvis noen andre også er villig til å rippe serien så hjelper det på for alle."
,smithiemagnum,2013-02-10T22:41Z,Er det mulig å rippe fra nett-tven til TVNorge? Evt. hvordan?
,derpnor,2013-02-10T22:58Z,"Tusen takk x264.

Hvordan ripper man fra en flash-basert stream, som feks altibox chill?"
,derpnor,2013-02-10T23:01Z,"Silverlight, ikke flash.."
,x264,2013-02-10T23:46Z,Jeg bruker fraps for nett-tv og det fungerer helt greit. 
,smithiemagnum,2013-02-11T10:19Z,"Er det mulig å se Nattpatruljen direkte på nett-tv samtidig som den blir sendt på TVNorge MAX? Hvis nei, hvor lang tid tar det før nyeste episode blir lagt ut på nett-tv?"
,smithiemagnum,2013-02-11T10:45Z,Nvm. Jeg har registrert meg og tar ansvaret for å rippe episodene denne uken (evt. flere).
,x264,2013-02-11T13:10Z,"smithiemagnum: supert :) det varierer når tid den blir lagt ut på max, av og til er den rett før episoden sendes og andre ganger noen timer senere.

et tips: se den i vindu-modus og velg full-skjerm i fraps og 24fps så hakker det ikke"
,bt-t1,2013-02-11T14:07Z,"Tusen takk, @smithiemagnum og @x264! :)"
,hanicong22,2013-02-23T09:07Z,"Kjempe bra! fortsett med å laste opp Nattpatruljen!

 Har du mulighet for å få tak i og laste opp ""Insiders"" som går på MAX også? :) 

 Takk."
,arne3holt,2013-03-03T17:18Z,"@x246 , har du mulighet til og laste opp episodene etter 28, smithiemagnum har sluttet og laste opp -.-"
