Filename,Size,Unit
01. Atomic Power.flac,6.91,M
02. Rainbow At Midnight.flac,7.63,M
03. That's How Much I Love You.flac,7.48,M
04. Filipino Baby.flac,6.46,M
"05. Wine, Women And Song.flac",6.66,M
06. New Spanish Two Step.flac,6.53,M
07. Someday.flac,6.68,M
08. No Vacancy.flac,6.69,M
09. No One Will Ever Know.flac,6.12,M
10. Zeb's Mountain Boogie.flac,6.47,M
11. I Wish I Had Never Met Sunshine.flac,6.8,M
12. Tragic Romance.flac,6.84,M
13. Hillbilly Boogie.flac,6.72,M
14. As Long As I Live.flac,7.21,M
15. Rocky Road Blues.flac,6.21,M
16. Eight More Miles To Louisville.flac,6.39,M
17. Dark As A Dungeon.flac,6.23,M
18. Salty Dog Blues.flac,6.62,M
19. Jole Blon (Pretty Blond).flac,6.95,M
20. Ruby.flac,6.65,M
21. Kentucky Waltz.flac,6.67,M
22. Midnite Special.flac,7.29,M
23. Some Other World.flac,6.45,M
24. Steel Guitar Stomp.flac,7.29,M
25. Black Jack David.flac,6.86,M
26. You Will Have To Pay.flac,6.51,M
27. Stay A Little Longer.flac,6.69,M
28. Three Way Boogie.flac,6.71,M
"Dim Lights, Thick Smoke And Hillbilly Music - Country & Western Hit Parade 1946.txt",3.23,K
"VA - Dim Lights, Thick Smoke And Hillbilly Music 1946 back.jpg",1.03,M
"VA - Dim Lights, Thick Smoke And Hillbilly Music 1946 booklet.pdf",19.92,M
"VA - Dim Lights, Thick Smoke And Hillbilly Music 1946 front.jpg",54.25,K
