Filename,Size,Unit
Severina - 10. Brad Pitt.mp3,3.52,M
Severina - 04. Italiana.mp3,3.49,M
Severina - 11. Posteljina od vina.mp3,3.48,M
Severina - 08. Grad bez ljudi.mp3,3.34,M
Severina - 09. Ostavljena.mp3,3.28,M
Severina - 05. Kradeš sve.mp3,3.1,M
Severina - 06. Slaba na slabića.mp3,3.09,M
Severina - 03. Uzbuna.mp3,2.98,M
Severina - 01. Dobrodošao u klub.mp3,2.98,M
Severina - 07. Kamen oko vrata.mp3,2.9,M
Severina - 12. Tarapana.mp3,2.76,M
Severina - 13. Tango.mp3,2.74,M
Severina - 02. Ko me tjero.mp3,2.54,M
