User Type,Username,Date,Text
,bigfatgrits,2013-02-01T06:17Z,Please don't forget to help with seeding once you've finished dl'ing! It's much appreciated. :)
,Thelxi,2013-02-01T06:29Z,God yes please. No one is capping the bravo shows like Kathy and WWHL. I live in greece and have in no way access to these shows. If you could do that you would make many internet people happy.
,itool,2013-02-01T06:36Z,thanks for the WWHL -love that show! 
,bigfatgrits,2013-02-01T06:50Z,You guys are welcome! I will do my best to snag them and upload them for you guys. I know most Bravo shows get uploaded by rkstr (who is AWESOME) but I know they said they don't have access to WWHL anymore. So I will do what I can! 
,itool,2013-02-01T06:52Z,works great - i will keep seeding too...
,bigfatgrits,2013-02-01T07:36Z,"Recording ""Kathy"" right now. Should have it up and ready in an hour when it's over. :)"
,bigfatgrits,2013-02-01T08:40Z,http://thepiratebay.sx/torrent/8090511
,uneedabiscuit,2013-02-01T11:05Z,Thanks you so much for posting this.. please continue and I will seed!
,bigfatgrits,2013-02-01T11:39Z,You are very welcome. Thanks for your help seeding! :)
,h20baby,2013-02-06T11:35Z,cheers!!!!
