Filename,Size,Unit
Eagles - Hotel California (DCC Gold Disc).flac,245.13,M
art/Booklet Long a.jpg,2.85,M
art/Booklet Long b.jpg,2.08,M
art/Back.jpg,1.34,M
art/Booklet Cover.jpg,1.23,M
art/Booklet Inside.jpg,966.15,K
art/Cover Back.jpg,667.1,K
art/Front.jpg,610.41,K
art/Cover Front.jpg,481.34,K
art/Tray.jpg,415.99,K
art/CD.jpg,392.69,K
art/Thumbs.db,42,K
Thumbs.db,36.5,K
Hotel California (DCC Gold Disc).log,3.13,K
The Eagles - Hotel California DCC Gold.txt,2.62,K
Eagles - Hotel California (DCC Gold Disc).cue,1.19,K
